const,no_of_adults,no_of_weekend_nights,type_of_meal_plan,required_car_parking_space,lead_time,arrival_month,repeated_guest,avg_price_per_room,no_of_special_requests,total_guests,booking_duration,previous_cancel_rate,booking_day,holiday,long_weekend,arrival_day,tourism_season,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,target
1.0,2,1,0,1,12,8,0,128.0,2,2,3,0.0,4,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,23,6,0,137.65,1,1,4,0.0,2,0,0,4,4,0,0,1,0,0,0,0,0,0,1,0
1.0,2,0,1,0,6,8,0,90.0,2,2,4,0.0,6,1,0,5,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,2,0,273,7,0,109.0,0,2,2,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,1,0,90,8,0,129.9,2,2,3,0.0,5,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,0,0,50,9,0,86.4,1,2,1,0.0,5,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,13,10,0,126.0,2,2,2,0.0,4,0,1,3,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,64,3,0,71.83,1,3,4,0.0,2,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,21,8,0,123.5,0,2,6,0.0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,49,3,0,79.63,1,2,3,0.0,6,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,0,0,33,10,0,126.0,1,2,1,0.0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,0,3,0,165.0,0,4,4,0.0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,0,0,35,12,0,74.8,2,2,4,0.0,6,0,1,6,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,117,10,0,104.4,2,2,4,0.0,1,0,1,6,3,0,0,1,0,0,0,0,0,0,1,0
1.0,2,2,1,0,88,9,0,207.9,1,4,3,0.0,3,0,1,0,3,0,0,0,0,1,0,0,0,0,1,1
1.0,2,0,1,0,29,3,0,86.93,1,2,3,0.0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,122,4,0,85.0,0,2,1,0.0,3,0,0,6,2,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,23,9,0,111.33,1,2,3,0.0,3,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,2,0,55,4,0,104.0,0,2,1,0.0,5,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,67,6,0,80.75,0,2,3,0.0,4,1,1,1,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,7,4,0,134.0,1,3,2,0.0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,0,0,0,12,0,114.0,0,2,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,41,5,0,126.9,0,2,1,0.0,3,0,1,2,2,0,0,0,0,0,0,0,0,0,1,1
1.0,2,2,1,0,64,9,0,98.1,3,2,7,0.0,4,1,0,5,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,20,9,0,80.85,2,2,4,0.0,6,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,2,8,0,102.8,1,2,5,0.0,3,1,0,5,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,154,5,0,80.75,0,2,5,0.0,2,1,0,2,2,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,0,0,8,6,0,79.0,1,2,1,0.0,4,0,0,5,4,0,0,0,0,0,0,0,0,0,1,1
1.0,1,1,1,0,133,3,0,74.67,1,1,3,0.0,6,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,301,11,0,52.0,0,2,2,0.0,6,0,0,6,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,1,0,177,6,0,100.0,0,2,2,0.0,4,0,0,6,4,0,0,0,0,0,0,0,0,0,1,1
1.0,1,0,1,0,86,9,0,87.5,1,1,2,0.0,4,0,0,6,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,29,4,0,85.59,1,2,2,0.0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,19,1,0,81.82,1,2,3,0.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1,1,1,0,7,1,0,83.0,0,1,3,0.0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,139,8,0,81.25,0,2,5,0.0,6,1,1,5,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,2,0,386,10,0,115.0,1,2,2,0.0,0,0,1,1,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,1,1,0,3,10,0,123.0,0,2,3,0.0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0
1.0,1,1,0,0,5,11,0,82.35,0,1,2,0.0,4,0,1,2,3,0,0,0,0,0,0,0,0,0,1,0
1.0,3,0,1,0,77,4,0,128.7,2,3,3,0.0,5,0,0,5,2,0,0,1,0,0,0,0,0,0,1,0
1.0,2,2,1,0,118,7,0,186.3,1,4,2,0.0,2,0,1,1,4,0,0,0,0,1,0,0,0,0,1,0
1.0,2,2,0,0,112,7,0,94.5,1,2,4,0.0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,3,1,0,87,7,0,58.9,1,2,10,0.0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,157,12,0,68.0,1,2,3,0.0,2,1,0,5,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,221,10,0,65.0,0,2,3,0.0,4,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,2,0,161,3,0,130.0,0,2,3,0.0,6,0,0,6,1,1,0,0,0,0,0,0,0,1,0,1
1.0,2,2,1,0,2,10,0,123.0,0,2,3,0.0,0,0,1,2,3,0,0,0,0,0,0,0,1,0,0,0
1.0,2,1,1,0,189,10,0,109.8,0,2,3,0.0,6,0,0,6,3,0,0,1,0,0,0,0,0,0,1,1
1.0,2,0,1,0,32,4,0,126.0,2,3,2,0.0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,0,0,10,9,0,114.0,2,2,2,0.0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,0,0,16,9,0,129.0,1,2,2,0.0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,69,9,0,81.09,0,2,4,0.0,3,1,1,2,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,348,12,0,62.64,0,2,1,0.0,5,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,148,10,0,104.4,1,2,3,0.0,4,0,0,5,3,0,0,1,0,0,0,0,0,0,1,1
1.0,2,0,1,0,25,10,0,149.0,1,2,2,0.0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,32,11,0,73.0,0,1,2,0.0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,1,1,0,3,1,65.0,0,1,1,0.0,4,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0
1.0,2,0,1,0,28,5,0,100.0,0,2,2,0.0,5,0,0,5,2,0,0,0,0,0,0,0,1,0,0,1
1.0,2,0,0,0,38,11,0,88.0,1,2,2,0.0,2,0,0,5,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,66,10,0,75.0,0,2,3,0.0,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,1,0,317,9,0,120.0,0,2,2,0.0,3,1,0,5,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,1,1,6,12,0,86.5,0,2,1,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,1,148,4,0,105.3,0,2,1,0.0,4,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,44,6,0,96.3,0,2,2,0.0,5,0,1,0,4,0,0,1,0,0,0,0,0,1,0,0
1.0,1,0,2,0,254,9,0,91.0,0,1,2,0.0,4,0,0,6,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,150,9,0,91.12,0,3,7,0.0,5,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0
1.0,1,1,1,0,37,4,0,121.5,1,1,3,0.0,4,1,0,6,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,2,0,54,4,0,180.68,0,3,4,0.0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,1,1
1.0,1,0,1,0,1,2,0,92.0,2,1,2,0.0,4,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0
1.0,3,3,1,0,38,8,0,159.6,0,3,9,0.0,6,1,0,2,4,0,0,1,0,0,0,0,0,0,1,0
1.0,1,0,1,0,4,12,0,65.0,0,1,2,0.0,0,1,0,4,1,0,0,0,0,0,0,0,1,0,0,0
1.0,2,2,1,0,7,9,0,139.0,1,2,2,0.0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,126,5,0,76.58,1,2,4,0.0,4,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,167,8,0,72.25,1,2,5,0.0,6,0,0,5,4,0,0,0,0,0,0,0,0,1,0,0
1.0,1,2,1,0,1,4,1,65.0,1,1,3,0.0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0
1.0,2,0,0,0,164,7,0,88.5,1,2,3,0.0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,0,0,6,8,0,148.0,0,2,4,0.0,2,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,2,0,131,8,0,94.5,0,2,3,0.0,3,1,1,1,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,0,0,4,3,0,59.5,0,2,5,0.0,6,1,0,3,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,109,2,0,62.7,0,2,4,0.0,5,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,28,9,0,133.17,0,2,3,0.0,4,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,126,8,0,72.25,0,2,3,0.0,4,0,0,4,4,0,0,0,0,0,0,0,0,1,0,1
1.0,1,2,1,0,9,1,0,66.0,0,1,2,0.0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0
1.0,2,2,1,0,26,11,0,99.17,2,2,6,0.0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0
1.0,2,2,1,0,14,11,0,47.78,0,2,9,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1.0,1,1,0,0,32,9,0,99.0,2,1,1,0.0,4,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,32,10,0,161.33,0,2,3,0.0,3,0,1,0,3,0,0,1,0,0,0,0,0,0,1,1
1.0,2,0,1,0,253,5,0,90.0,0,2,4,0.0,3,0,0,4,2,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,2,0,21,11,0,115.55,3,3,5,0.0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,95,11,0,90.0,2,2,2,0.0,4,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,259,5,0,90.0,0,2,3,0.0,5,0,0,5,2,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,1,0,116,9,0,129.6,2,2,3,0.0,1,1,0,5,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,150,8,0,76.5,2,2,3,0.0,3,1,0,6,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,2,0,315,9,0,160.0,0,2,3,0.0,6,0,0,6,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,2,1,0,204,10,0,72.75,0,2,4,0.0,6,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0
1.0,3,1,1,0,183,8,0,137.7,2,3,2,0.0,1,0,1,2,4,0,0,1,0,0,0,0,0,0,1,1
1.0,2,2,1,0,237,12,0,95.56,0,2,7,0.0,5,1,0,4,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,101,4,0,77.78,1,2,4,0.0,2,1,0,5,2,1,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,3,11,0,0.0,2,2,1,0.0,0,0,1,3,3,0,0,1,0,0,0,1,0,0,0,0
1.0,2,0,1,0,45,9,0,207.9,1,4,3,0.0,2,1,0,5,3,0,0,0,0,1,0,0,0,0,1,1
1.0,1,2,1,0,115,2,0,76.0,0,1,5,0.0,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1.0,0,0,1,0,193,7,0,86.5,0,2,1,0.0,2,0,0,6,4,1,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,273,5,0,95.0,0,2,3,0.0,6,0,0,6,2,0,0,0,0,0,0,0,0,1,0,1
1.0,2,2,1,0,36,8,0,67.5,1,2,3,0.0,0,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0
1.0,1,1,1,0,61,5,0,121.5,0,1,3,0.0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,15,5,0,111.0,1,2,2,0.0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,31,5,0,105.3,0,2,2,0.0,3,0,0,6,2,0,0,1,0,0,0,0,0,1,0,0
1.0,2,0,1,0,58,4,0,105.3,0,2,2,0.0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,66,10,0,75.0,0,2,3,0.0,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,1,1,0,19,9,0,48.0,0,2,2,0.0,5,1,1,3,3,0,0,0,0,0,0,0,0,1,0,1
1.0,1,0,1,0,2,1,0,0.0,0,1,1,0.0,3,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0
1.0,2,0,1,0,159,11,0,85.0,2,2,4,0.0,5,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,2,0,102,10,0,109.0,0,2,2,0.0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,0,0,0,8,0,85.24,0,1,1,0.0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,0,0,2,6,0,124.0,0,1,1,0.0,2,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,2,0,95,9,0,183.6,1,2,7,0.0,6,1,0,3,3,0,0,1,0,0,0,0,0,0,1,0
1.0,1,0,1,0,0,10,0,112.0,0,1,1,0.0,5,0,0,5,3,0,0,0,0,0,0,0,1,0,0,0
1.0,2,0,1,0,10,8,0,90.0,2,2,5,0.0,1,1,0,4,4,0,0,0,0,0,0,0,0,0,1,0
1.0,3,2,1,0,67,6,0,132.3,2,3,2,0.0,4,0,1,1,4,0,0,1,0,0,0,0,0,0,1,0
1.0,1,0,1,0,13,11,0,65.0,0,1,1,0.0,4,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0
1.0,3,0,1,0,107,8,0,152.1,0,3,4,0.0,2,0,0,4,4,0,0,1,0,0,0,0,0,0,1,1
1.0,0,0,1,0,61,12,0,91.6,0,2,2,0.0,0,1,0,5,1,1,0,0,0,0,0,0,0,0,1,0
1.0,1,0,2,0,221,8,0,73.0,0,1,1,0.0,2,0,0,6,4,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,1,0,11,6,0,90.0,0,1,3,0.0,6,0,0,3,4,0,0,1,0,0,0,0,1,0,0,0
1.0,2,2,1,0,349,12,0,78.3,0,2,3,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,2,1,0,84,8,0,189.9,1,4,2,0.0,1,1,1,1,4,0,0,0,0,1,0,0,0,0,1,0
1.0,2,0,0,0,131,7,0,94.5,1,2,1,0.0,1,0,0,6,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,2,0,292,7,0,115.0,0,2,2,0.0,0,0,0,5,4,0,0,0,0,0,0,0,0,1,0,1
1.0,2,1,0,0,49,7,0,93.15,0,2,1,0.0,2,0,1,2,4,0,0,0,0,0,0,0,0,0,1,1
1.0,1,0,1,0,15,10,0,129.0,1,1,3,0.0,2,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,2,0,296,9,0,117.0,1,2,4,0.0,2,1,0,4,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,1,0,19,11,0,52.5,2,2,4,0.0,0,0,0,5,3,0,0,1,0,0,0,0,0,1,0,0
1.0,1,0,1,0,99,2,0,81.0,0,1,1,0.0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.0,2,0,0,0,75,3,0,72.0,0,2,2,0.0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,0,0,163,9,0,116.1,0,2,2,0.0,2,1,0,4,3,0,0,0,0,0,0,0,0,0,1,1
1.0,1,2,1,0,86,11,0,146.6,1,1,4,0.0,6,0,1,1,3,0,0,1,0,0,0,0,0,0,1,1
1.0,2,1,1,0,38,11,0,0.0,1,2,2,0.0,6,0,1,2,3,0,0,0,0,0,0,1,0,0,0,0
1.0,2,1,1,0,186,4,0,80.0,0,2,3,0.0,2,0,0,6,2,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,1,0,55,12,0,86.4,2,1,3,0.0,6,1,0,5,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,1,70,9,0,158.4,1,2,3,0.0,6,0,0,6,3,0,0,1,0,0,0,0,0,0,1,0
1.0,2,2,1,0,67,4,0,71.74,1,2,4,0.0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,203,8,0,72.25,0,2,3,0.0,6,0,0,6,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,0,1,1,12,0,114.0,1,2,1,0.0,4,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,166,11,0,110.0,0,1,3,0.0,5,1,0,3,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,168,7,0,76.58,1,2,4,0.0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0
1.0,1,2,1,0,180,8,0,49.74,0,1,7,0.0,4,1,0,2,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,2,1,0,50,3,0,82.45,0,2,4,0.0,5,0,1,6,1,0,0,1,0,0,0,0,0,0,1,1
1.0,2,1,0,0,5,9,0,114.0,2,2,1,0.0,4,0,1,2,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,273,5,0,95.0,0,2,3,0.0,6,0,0,6,2,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,1,0,112,6,0,132.6,0,2,4,0.0,4,0,0,4,4,0,0,1,0,0,0,0,0,0,1,1
1.0,1,0,1,0,0,1,0,82.0,0,1,1,0.0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,13,3,0,85.0,1,2,1,0.0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,0,0,15,9,0,58.35,1,2,4,0.0,4,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,1,0,5,8,1,65.0,0,1,2,0.0,6,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0
1.0,2,2,1,0,72,9,0,149.4,0,2,7,0.0,0,1,0,2,3,0,0,1,0,0,0,0,0,0,1,0
1.0,2,2,1,0,56,3,0,65.49,0,2,4,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0
1.0,2,2,1,0,34,6,0,122.4,0,2,3,0.0,2,0,1,1,4,0,0,1,0,0,0,0,0,0,1,1
1.0,3,0,1,0,116,11,0,122.4,1,3,3,0.0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,1,1
1.0,1,0,1,0,20,6,1,65.0,0,1,1,0.0,5,1,0,4,4,0,0,0,0,0,0,0,1,0,0,0
1.0,2,0,2,0,102,10,0,101.5,0,2,2,0.0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,1,0,18,5,0,146.0,1,2,3,0.0,6,1,0,3,2,0,0,1,0,0,0,0,0,0,1,0
1.0,1,0,1,0,17,3,0,75.0,0,1,1,0.0,1,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0
1.0,2,0,0,0,6,8,0,97.0,2,2,1,0.0,6,0,0,5,4,0,0,0,0,0,0,0,0,0,1,0
1.0,1,2,1,1,3,3,1,67.0,0,1,3,0.0,5,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1.0,2,2,0,0,39,11,0,74.8,1,2,7,0.0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,36,2,0,64.0,0,2,3,0.0,5,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,0,0,37,12,0,74.8,1,2,4,0.0,4,0,1,6,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,0,0,2,8,0,169.33,0,2,3,0.0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,2,0,386,10,0,115.0,1,2,2,0.0,0,0,1,1,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,1,0,11,6,0,90.0,0,2,3,0.0,6,0,0,3,4,0,0,1,0,0,0,0,1,0,0,1
1.0,2,2,1,0,69,10,0,95.85,2,2,4,0.0,2,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,10,8,0,85.0,0,2,7,0.0,0,0,0,3,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,276,5,0,61.0,0,2,5,0.0,3,0,0,6,2,0,0,0,0,0,0,0,0,1,0,1
1.0,2,1,1,0,275,6,0,62.8,0,2,2,0.0,5,0,1,0,4,0,0,0,0,0,0,0,0,1,0,1
1.0,1,0,1,0,4,12,0,75.08,1,1,2,0.0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,2,0,83,9,0,90.6,0,1,1,0.0,6,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,30,5,0,149.4,0,2,4,0.0,2,1,0,4,2,0,0,1,0,0,0,0,0,0,1,1
1.0,1,0,1,0,2,8,0,65.0,0,1,1,0.0,3,0,0,5,4,0,0,0,0,0,0,0,1,0,0,0
1.0,2,1,1,0,51,9,0,123.3,1,2,4,0.0,3,0,0,5,3,0,0,1,0,0,0,0,0,0,1,1
1.0,2,1,0,0,12,7,0,139.0,0,2,1,0.0,3,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,0,6,0,96.3,0,2,1,0.0,2,0,1,2,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,2,0,131,8,0,94.5,0,2,3,0.0,3,1,1,1,4,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,1,0,2,9,0,100.0,0,2,2,0.0,5,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
1.0,2,0,1,0,83,10,0,104.4,0,2,3,0.0,4,0,0,3,3,0,0,1,0,0,0,0,0,0,1,0
1.0,2,1,1,0,57,6,0,90.67,1,2,3,0.0,5,1,0,6,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,0,0,18,11,0,88.0,2,2,3,0.0,1,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,6,12,0,68.0,0,2,4,0.0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
1.0,1,1,1,0,6,8,0,65.0,0,1,1,0.0,3,0,1,2,4,0,0,0,0,0,0,0,1,0,0,1
1.0,1,1,2,0,247,6,0,90.0,0,1,2,0.0,0,0,1,2,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,4,10,0,128.01,1,2,4,0.0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,1,0
1.0,1,1,1,0,39,9,0,129.7,0,1,1,0.0,4,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,165,7,0,72.25,2,2,6,0.0,4,0,0,1,4,0,0,0,0,0,0,0,0,1,0,1
1.0,1,0,1,0,1,9,0,90.0,0,1,2,0.0,4,0,0,5,3,0,0,0,0,0,0,0,1,0,0,0
1.0,2,0,1,0,220,9,0,96.3,1,2,2,0.0,3,0,0,6,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,166,9,0,93.5,0,2,4,0.0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,46,5,0,198.9,0,4,2,0.0,3,0,1,0,2,0,0,0,0,1,0,0,0,0,1,1
1.0,3,1,1,0,36,4,0,203.02,2,3,3,0.0,5,1,0,6,2,0,0,0,0,0,1,0,0,0,1,0
1.0,1,0,1,0,0,3,0,75.0,0,1,2,0.0,3,0,0,3,1,0,0,1,0,0,0,0,1,0,0,1
1.0,1,0,1,0,15,2,0,86.0,0,1,2,0.0,6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1.0,2,1,0,0,14,1,0,69.5,1,2,2,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,68,9,0,65.0,0,2,2,0.0,6,0,0,4,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,0,0,4,12,0,67.58,2,2,4,0.0,6,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,58,4,0,99.45,0,2,4,0.0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0
1.0,1,2,1,0,56,9,0,185.0,0,1,4,0.0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,1,0,12,0,96.0,1,2,1,0.0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,11,9,0,113.34,1,2,4,0.0,1,1,0,5,3,0,0,1,0,0,0,0,0,0,1,0
1.0,2,1,0,0,59,6,0,89.1,1,2,2,0.0,6,0,1,2,4,0,0,0,0,0,0,0,0,0,1,0
1.0,3,0,1,0,198,9,0,159.3,3,3,3,0.0,3,0,0,5,3,0,0,1,0,0,0,0,0,0,1,0
1.0,2,2,1,0,46,8,0,81.31,0,2,6,0.0,4,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,12,8,1,0.0,4,1,1,0.0,6,0,0,4,4,0,0,0,0,0,0,1,0,0,0,0
1.0,1,1,2,0,4,3,0,88.0,0,1,4,0.0,5,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,115,4,0,104.55,1,2,5,0.0,3,1,1,6,2,0,0,1,0,0,0,0,0,0,1,1
1.0,3,1,1,0,81,5,0,150.45,2,3,4,0.0,5,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0
1.0,2,2,2,0,47,10,0,159.75,2,3,6,0.0,4,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0
